,datetime,energy,humidity,pressure,temperature,weather,wind_direction,wind_speed
138859,2014-11-28 05:00:00,9653.0,100.0,1044.0,265.155333333,sky is clear,280.0,3.0
138860,2014-11-28 06:00:00,9804.0,100.0,1044.0,265.4385,few clouds,274.0,3.0
138861,2014-11-28 07:00:00,10215.0,100.0,1043.0,264.690333333,few clouds,261.0,3.0
138862,2014-11-28 08:00:00,10757.0,100.0,1043.0,264.715666667,scattered clouds,253.0,3.0
138863,2014-11-28 09:00:00,10984.0,100.0,1042.0,265.2775,scattered clouds,235.0,3.0
138864,2014-11-28 10:00:00,11167.0,100.0,1043.0,265.124,broken clouds,231.0,3.0
138865,2014-11-28 11:00:00,11373.0,100.0,1042.0,265.507,broken clouds,216.0,3.0
138866,2014-11-28 12:00:00,11390.0,100.0,1041.0,266.438,light snow,215.0,5.0
138867,2014-11-28 13:00:00,11290.0,100.0,1041.0,266.638333333,light snow,195.0,4.0
138868,2014-11-28 14:00:00,11323.0,100.0,1040.0,267.386666667,light snow,189.0,5.0
138869,2014-11-28 15:00:00,11240.0,100.0,1038.0,268.2165,light snow,190.0,5.0
138870,2014-11-28 16:00:00,11199.0,100.0,1038.0,268.937666667,light snow,182.0,6.0
138871,2014-11-28 17:00:00,11347.0,100.0,1036.0,269.740333333,light snow,181.0,7.0
138872,2014-11-28 18:00:00,12007.0,100.0,1035.0,270.65,light snow,186.0,6.0
138873,2014-11-28 19:00:00,12366.0,100.0,1033.0,271.417,light snow,183.0,7.0
138874,2014-11-28 20:00:00,12111.0,100.0,1032.0,272.291,light snow,186.0,7.0
138875,2014-11-28 21:00:00,11884.0,100.0,1032.0,272.9725,light snow,186.0,7.0
138876,2014-11-28 22:00:00,11595.0,100.0,1030.0,273.910666667,light snow,190.0,7.0
138877,2014-11-28 23:00:00,11266.0,100.0,1030.0,274.656333333,light snow,192.0,7.0
138878,2014-11-29 00:00:00,10710.0,100.0,1029.0,274.769,light snow,190.0,7.0
138879,2014-11-27 01:00:00,10691.0,100.0,1034.0,271.702,broken clouds,42.0,1.0
138880,2014-11-27 02:00:00,10138.0,100.0,1035.0,271.817,broken clouds,36.0,2.0
138881,2014-11-27 03:00:00,9845.0,100.0,1035.0,272.047,light snow,192.0,3.0
138882,2014-11-27 04:00:00,9680.0,100.0,1036.0,272.123666667,light snow,133.0,3.0
138883,2014-11-27 05:00:00,9579.0,100.0,1036.0,272.315333333,light snow,235.0,4.0
138884,2014-11-27 06:00:00,9615.0,100.0,1037.0,271.4655,light snow,176.0,4.0
138885,2014-11-27 07:00:00,9789.0,100.0,1037.0,272.004333333,light snow,332.0,5.0
138886,2014-11-27 08:00:00,10029.0,100.0,1038.0,271.501666667,light snow,327.0,6.0
138887,2014-11-27 09:00:00,10059.0,100.0,1038.0,271.3545,light snow,324.0,5.0
138888,2014-11-27 10:00:00,10271.0,100.0,1038.0,270.733333333,light snow,318.0,6.0
138889,2014-11-27 11:00:00,10435.0,100.0,1039.0,270.467666667,light snow,314.0,6.0
138890,2014-11-27 12:00:00,10640.0,100.0,1039.0,270.594,light snow,315.0,6.0
138891,2014-11-27 13:00:00,10747.0,100.0,1039.0,270.197666667,light snow,310.0,6.0
138892,2014-11-27 14:00:00,10696.0,100.0,1040.0,270.193333333,light snow,309.0,6.0
138893,2014-11-27 15:00:00,10623.0,100.0,1040.0,270.598,light snow,310.0,6.0
138894,2014-11-27 16:00:00,10510.0,100.0,1041.0,270.457333333,light snow,309.0,6.0
138895,2014-11-27 17:00:00,10476.0,100.0,1041.0,270.725666667,light snow,309.0,6.0
138896,2014-11-27 18:00:00,10913.0,100.0,1041.0,270.217,light snow,310.0,6.0
138897,2014-11-27 19:00:00,11178.0,100.0,1041.0,270.744333333,light snow,310.0,7.0
138898,2014-11-27 20:00:00,11120.0,100.0,1041.0,270.494666667,light snow,310.0,6.0
138899,2014-11-27 21:00:00,11078.0,100.0,1042.0,269.552,light snow,309.0,6.0
138900,2014-11-27 22:00:00,11057.0,100.0,1042.0,269.533333333,light snow,310.0,6.0
138901,2014-11-27 23:00:00,10972.0,100.0,1043.0,268.821666667,light snow,309.0,6.0
138902,2014-11-28 00:00:00,10681.0,100.0,1043.0,268.1905,light snow,306.0,5.0
138903,2014-11-26 01:00:00,11240.0,100.0,1036.0,269.565,light snow,242.0,3.0
138904,2014-11-26 02:00:00,10720.0,100.0,1036.0,268.42,light snow,223.0,3.0
138905,2014-11-26 03:00:00,10449.0,100.0,1036.0,269.2915,light snow,228.0,4.0
138906,2014-11-26 04:00:00,10285.0,100.0,1036.0,267.474333333,sky is clear,200.0,2.0
138907,2014-11-26 05:00:00,10285.0,100.0,1036.0,267.673666667,sky is clear,197.0,3.0
138908,2014-11-26 06:00:00,10523.0,100.0,1036.0,267.499,sky is clear,211.0,2.0
138909,2014-11-26 07:00:00,11164.0,100.0,1036.0,267.823,sky is clear,203.0,3.0
138910,2014-11-26 08:00:00,12046.0,100.0,1036.0,267.773,sky is clear,211.0,2.0
138911,2014-11-26 09:00:00,12480.0,100.0,1036.0,267.8845,few clouds,171.0,2.0
138912,2014-11-26 10:00:00,12782.0,100.0,1036.0,267.780666667,sky is clear,195.0,2.0
138913,2014-11-26 11:00:00,12910.0,100.0,1036.0,267.838333333,sky is clear,172.0,2.0
138914,2014-11-26 12:00:00,13009.0,100.0,1036.0,269.1445,scattered clouds,193.0,3.0
138915,2014-11-26 13:00:00,12937.0,100.0,1035.0,268.786,scattered clouds,155.0,3.0
138916,2014-11-26 14:00:00,12857.0,100.0,1035.0,269.676,scattered clouds,161.0,3.0
138917,2014-11-26 15:00:00,12831.0,100.0,1035.0,269.888,scattered clouds,153.0,2.0
138918,2014-11-26 16:00:00,12749.0,100.0,1035.0,271.004,broken clouds,164.0,3.0
138919,2014-11-26 17:00:00,12680.0,100.0,1034.0,271.442,scattered clouds,161.0,3.0
138920,2014-11-26 18:00:00,13191.0,100.0,1034.0,271.4945,broken clouds,142.0,2.0
138921,2014-11-26 19:00:00,13455.0,100.0,1034.0,272.061,scattered clouds,144.0,2.0
138922,2014-11-26 20:00:00,13179.0,100.0,1033.0,272.242,scattered clouds,130.0,2.0
138923,2014-11-26 21:00:00,12904.0,100.0,1034.0,271.7335,scattered clouds,102.0,2.0
138924,2014-11-26 22:00:00,12567.0,100.0,1033.0,272.144333333,scattered clouds,93.0,1.0
138925,2014-11-26 23:00:00,12120.0,100.0,1034.0,271.865666667,scattered clouds,70.0,1.0
138926,2014-11-27 00:00:00,11416.0,100.0,1034.0,272.1775,broken clouds,73.0,1.0
138927,2014-11-25 01:00:00,10967.0,100.0,1018.0,272.346666667,heavy intensity rain,252.0,10.0
138928,2014-11-25 02:00:00,10474.0,100.0,1019.0,272.023333333,heavy intensity rain,255.0,10.0
138929,2014-11-25 03:00:00,10204.0,100.0,1020.0,271.605,heavy intensity rain,258.0,10.0
138930,2014-11-25 04:00:00,10071.0,100.0,1022.0,271.313333333,light snow,261.0,9.0
138931,2014-11-25 05:00:00,10093.0,100.0,1023.0,270.926666667,light snow,264.0,9.0
138932,2014-11-25 06:00:00,10380.0,100.0,1024.0,270.5815,light snow,266.0,9.0
138933,2014-11-25 07:00:00,11092.0,100.0,1025.0,270.181,light snow,269.0,8.0
138934,2014-11-25 08:00:00,12174.0,100.0,1025.0,269.822,light snow,272.0,8.0
138935,2014-11-25 09:00:00,12641.0,100.0,1026.0,269.916,light snow,271.0,8.0
138936,2014-11-25 10:00:00,12841.0,100.0,1027.0,269.406,light snow,275.0,7.0
138937,2014-11-25 11:00:00,12807.0,100.0,1028.0,269.349,light snow,275.0,7.0
138938,2014-11-25 12:00:00,12701.0,100.0,1029.0,269.6425,light snow,279.0,7.0
138939,2014-11-25 13:00:00,12590.0,100.0,1030.0,269.468666667,light snow,278.0,7.0
138940,2014-11-25 14:00:00,12486.0,100.0,1031.0,269.645333333,light snow,281.0,7.0
138941,2014-11-25 15:00:00,12487.0,100.0,1031.0,270.0595,light snow,276.0,6.0
138942,2014-11-25 16:00:00,12467.0,100.0,1033.0,270.157,light snow,281.0,6.0
138943,2014-11-25 17:00:00,12569.0,100.0,1033.0,270.492,light snow,279.0,6.0
138944,2014-11-25 18:00:00,13241.0,100.0,1033.0,270.5805,light snow,271.0,6.0
138945,2014-11-25 19:00:00,13790.0,100.0,1033.0,270.997666667,light snow,271.0,5.0
138946,2014-11-25 20:00:00,13655.0,100.0,1034.0,271.168333333,light snow,265.0,5.0
138947,2014-11-25 21:00:00,13449.0,100.0,1034.0,270.7685,light snow,269.0,4.0
138948,2014-11-25 22:00:00,13179.0,100.0,1035.0,271.129333333,light snow,260.0,4.0
138949,2014-11-25 23:00:00,12683.0,100.0,1035.0,270.919666667,light snow,261.0,4.0
138950,2014-11-26 00:00:00,11947.0,100.0,1035.0,269.307,light snow,231.0,3.0
138951,2014-11-24 01:00:00,9230.0,88.0,1008.0,282.685,moderate rain,135.0,5.0
138952,2014-11-24 02:00:00,8822.0,89.0,1006.0,282.388,moderate rain,136.0,4.0
138953,2014-11-24 03:00:00,8645.0,89.0,1004.0,282.258,moderate rain,165.0,4.0
138954,2014-11-24 04:00:00,8512.0,90.0,1002.0,281.905333333,moderate rain,157.0,2.0
138955,2014-11-24 05:00:00,8581.0,91.0,1001.0,281.719666667,moderate rain,177.0,2.0
138956,2014-11-24 06:00:00,8838.0,90.0,1001.0,281.9575,heavy intensity rain,179.0,3.0
138957,2014-11-24 07:00:00,9618.0,91.0,999.0,281.630666667,heavy intensity rain,205.0,2.0
138958,2014-11-24 08:00:00,10800.0,91.0,999.0,281.727333333,heavy intensity rain,213.0,3.0
138959,2014-11-24 09:00:00,11578.0,92.0,999.0,281.6045,heavy intensity rain,198.0,2.0
138960,2014-11-24 10:00:00,11837.0,91.0,999.0,281.774333333,heavy intensity rain,213.0,3.0
138961,2014-11-24 11:00:00,12095.0,91.0,999.0,281.724666667,heavy intensity rain,206.0,3.0
138962,2014-11-24 12:00:00,12435.0,93.0,1000.0,281.007,heavy intensity rain,244.0,5.0
138963,2014-11-24 13:00:00,12633.0,93.0,999.0,281.18,heavy intensity rain,221.0,4.0
138964,2014-11-24 14:00:00,12633.0,94.0,1000.0,280.685,heavy intensity rain,244.0,5.0
138965,2014-11-24 15:00:00,12685.0,96.0,1002.0,278.647,heavy intensity rain,227.0,6.0
138966,2014-11-24 16:00:00,12767.0,97.0,1002.0,278.666333333,heavy intensity rain,263.0,8.0
138967,2014-11-24 17:00:00,12856.0,98.0,1004.0,277.142666667,heavy intensity rain,260.0,9.0
138968,2014-11-24 18:00:00,13485.0,98.0,1006.0,277.1475,heavy intensity rain,257.0,9.0
138969,2014-11-24 19:00:00,13818.0,100.0,1008.0,275.114333333,heavy intensity rain,253.0,10.0
138970,2014-11-24 20:00:00,13650.0,100.0,1009.0,274.609666667,heavy intensity rain,250.0,11.0
138971,2014-11-24 21:00:00,13446.0,100.0,1011.0,274.1445,heavy intensity rain,253.0,11.0
138972,2014-11-24 22:00:00,13124.0,100.0,1013.0,273.626666667,heavy intensity rain,248.0,11.0
138973,2014-11-24 23:00:00,12597.0,100.0,1014.0,273.148333333,heavy intensity rain,249.0,11.0
138974,2014-11-25 00:00:00,11773.0,100.0,1016.0,272.9025,heavy intensity rain,252.0,10.0
138975,2014-11-23 01:00:00,9513.0,85.0,1025.0,283.182666667,light rain,211.0,7.0
138976,2014-11-23 02:00:00,9078.0,86.0,1025.0,282.990333333,light rain,209.0,6.0
138977,2014-11-23 03:00:00,8748.0,86.0,1025.0,282.987,light rain,208.0,7.0
138978,2014-11-23 04:00:00,8560.0,86.0,1025.0,282.731666667,light rain,205.0,6.0
138979,2014-11-23 05:00:00,8442.0,87.0,1024.0,282.665333333,light rain,204.0,6.0
138980,2014-11-23 06:00:00,8461.0,87.0,1024.0,282.485,light rain,202.0,6.0
138981,2014-11-23 07:00:00,8591.0,87.0,1024.0,282.456666667,light rain,201.0,6.0
138982,2014-11-23 08:00:00,8808.0,88.0,1024.0,282.314333333,light rain,199.0,6.0
138983,2014-11-23 09:00:00,8961.0,88.0,1023.0,282.368,light rain,200.0,7.0
138984,2014-11-23 10:00:00,9306.0,88.0,1023.0,282.160333333,light rain,197.0,7.0
138985,2014-11-23 11:00:00,9558.0,88.0,1023.0,282.148666667,light rain,197.0,7.0
138986,2014-11-23 12:00:00,9692.0,88.0,1022.0,282.222,light rain,192.0,6.0
138987,2014-11-23 13:00:00,9753.0,88.0,1022.0,282.182,light rain,194.0,7.0
138988,2014-11-23 14:00:00,9846.0,88.0,1021.0,282.227,light rain,190.0,6.0
138989,2014-11-23 15:00:00,9899.0,85.0,1020.0,282.912,light rain,188.0,6.0
138990,2014-11-23 16:00:00,10011.0,85.0,1020.0,282.743666667,light rain,184.0,6.0
138991,2014-11-23 17:00:00,10231.0,84.0,1019.0,283.215333333,light rain,181.0,6.0
138992,2014-11-23 18:00:00,10888.0,86.0,1017.0,282.842,light rain,172.0,6.0
138993,2014-11-23 19:00:00,11174.0,83.0,1016.0,283.595333333,light rain,172.0,5.0
138994,2014-11-23 20:00:00,11068.0,84.0,1015.0,283.503666667,light rain,165.0,5.0
138995,2014-11-23 21:00:00,10961.0,85.0,1013.0,283.3345,light rain,156.0,6.0
138996,2014-11-23 22:00:00,10690.0,86.0,1012.0,283.268666667,light rain,150.0,6.0
138997,2014-11-23 23:00:00,10366.0,87.0,1011.0,283.125333333,light rain,142.0,6.0
138998,2014-11-24 00:00:00,9756.0,87.0,1009.0,282.7515,moderate rain,148.0,4.0
138999,2014-11-22 01:00:00,10973.0,100.0,1040.0,273.396,scattered clouds,189.0,8.0
139000,2014-11-22 02:00:00,10412.0,100.0,1039.0,273.508,scattered clouds,188.0,8.0
139001,2014-11-22 03:00:00,10131.0,100.0,1038.0,273.753,broken clouds,194.0,8.0
139002,2014-11-22 04:00:00,9911.0,100.0,1038.0,273.820666667,broken clouds,191.0,9.0
139003,2014-11-22 05:00:00,9845.0,100.0,1037.0,274.021333333,broken clouds,195.0,9.0
139004,2014-11-22 06:00:00,9910.0,100.0,1036.0,274.368,light rain,200.0,8.0
139005,2014-11-22 07:00:00,10161.0,100.0,1036.0,274.52,light rain,203.0,9.0
139006,2014-11-22 08:00:00,10566.0,100.0,1035.0,274.818,light rain,208.0,9.0
139007,2014-11-22 09:00:00,10851.0,100.0,1034.0,275.616,light rain,208.0,9.0
139008,2014-11-22 10:00:00,11163.0,100.0,1034.0,275.747333333,light rain,214.0,8.0
139009,2014-11-22 11:00:00,11389.0,100.0,1033.0,276.378666667,light rain,216.0,8.0
139010,2014-11-22 12:00:00,11470.0,100.0,1033.0,277.2145,light rain,214.0,8.0
139011,2014-11-22 13:00:00,11408.0,100.0,1032.0,277.777666667,light rain,217.0,8.0
139012,2014-11-22 14:00:00,11246.0,100.0,1032.0,278.545333333,light rain,217.0,7.0
139013,2014-11-22 15:00:00,10954.0,95.0,1030.0,279.239,light rain,213.0,7.0
139014,2014-11-22 16:00:00,10831.0,97.0,1030.0,280.031333333,light rain,213.0,7.0
139015,2014-11-22 17:00:00,10863.0,94.0,1029.0,280.749666667,light rain,211.0,7.0
139016,2014-11-22 18:00:00,11259.0,94.0,1028.0,281.004,light rain,212.0,7.0
139017,2014-11-22 19:00:00,11554.0,90.0,1027.0,281.877,light rain,208.0,7.0
139018,2014-11-22 20:00:00,11424.0,89.0,1026.0,282.286,light rain,208.0,7.0
139019,2014-11-22 21:00:00,11202.0,88.0,1026.0,282.4215,light rain,211.0,7.0
139020,2014-11-22 22:00:00,10967.0,87.0,1025.0,282.921666667,light rain,210.0,7.0
139021,2014-11-22 23:00:00,10607.0,86.0,1025.0,283.148333333,light rain,212.0,7.0
139022,2014-11-23 00:00:00,10069.0,87.0,1025.0,282.7465,light rain,208.0,7.0
139023,2014-11-21 01:00:00,11469.0,100.0,1037.0,268.950666667,sky is clear,303.0,8.0
139024,2014-11-21 02:00:00,11073.0,100.0,1038.0,268.679333333,sky is clear,305.0,7.0
139025,2014-11-21 03:00:00,10819.0,100.0,1038.0,268.22,sky is clear,307.0,7.0
139026,2014-11-21 04:00:00,10711.0,100.0,1039.0,268.011333333,sky is clear,308.0,7.0
139027,2014-11-21 05:00:00,10755.0,100.0,1040.0,267.614666667,sky is clear,310.0,7.0
139028,2014-11-21 06:00:00,11055.0,100.0,1041.0,267.3635,sky is clear,308.0,6.0
139029,2014-11-21 07:00:00,11818.0,100.0,1042.0,266.918333333,sky is clear,311.0,6.0
139030,2014-11-21 08:00:00,12856.0,100.0,1042.0,266.618666667,sky is clear,310.0,5.0
139031,2014-11-21 09:00:00,13116.0,100.0,1043.0,266.206,sky is clear,302.0,5.0
139032,2014-11-21 10:00:00,13135.0,100.0,1044.0,265.944,sky is clear,303.0,4.0
139033,2014-11-21 11:00:00,13009.0,100.0,1044.0,265.569,sky is clear,297.0,3.0
139034,2014-11-21 12:00:00,12947.0,100.0,1044.0,266.5435,sky is clear,276.0,4.0
139035,2014-11-21 13:00:00,12790.0,100.0,1045.0,265.718666667,sky is clear,275.0,3.0
139036,2014-11-21 14:00:00,12670.0,100.0,1045.0,266.243333333,sky is clear,259.0,2.0
139037,2014-11-21 15:00:00,12518.0,100.0,1044.0,267.9225,sky is clear,240.0,4.0
139038,2014-11-21 16:00:00,12359.0,100.0,1045.0,268.062333333,sky is clear,225.0,3.0
139039,2014-11-21 17:00:00,12335.0,100.0,1044.0,269.356666667,sky is clear,207.0,4.0
139040,2014-11-21 18:00:00,13006.0,100.0,1044.0,269.8575,sky is clear,217.0,4.0
139041,2014-11-21 19:00:00,13525.0,100.0,1043.0,271.416333333,sky is clear,190.0,5.0
139042,2014-11-21 20:00:00,13402.0,100.0,1042.0,272.181666667,sky is clear,190.0,6.0
139043,2014-11-21 21:00:00,13149.0,100.0,1042.0,271.9675,few clouds,189.0,6.0
139044,2014-11-21 22:00:00,12770.0,100.0,1041.0,273.059333333,sky is clear,190.0,7.0
139045,2014-11-21 23:00:00,12378.0,100.0,1041.0,273.171666667,few clouds,190.0,7.0
139046,2014-11-22 00:00:00,11655.0,100.0,1040.0,273.2835,few clouds,189.0,7.0
139047,2014-11-20 01:00:00,11345.0,100.0,1028.0,270.642666667,snow,283.0,9.0
139048,2014-11-20 02:00:00,10942.0,100.0,1028.0,270.374333333,snow,284.0,9.0
139049,2014-11-20 03:00:00,10700.0,100.0,1028.0,270.3755,snow,282.0,9.0
139050,2014-11-20 04:00:00,10614.0,100.0,1030.0,270.017333333,scattered clouds,284.0,8.0
139051,2014-11-20 05:00:00,10628.0,100.0,1030.0,269.928666667,scattered clouds,283.0,8.0
139052,2014-11-20 06:00:00,10941.0,100.0,1030.0,269.754,scattered clouds,281.0,8.0
139053,2014-11-20 07:00:00,11664.0,100.0,1030.0,269.694,scattered clouds,279.0,8.0
139054,2014-11-20 08:00:00,12713.0,100.0,1030.0,269.548,few clouds,277.0,8.0
139055,2014-11-20 09:00:00,13019.0,100.0,1030.0,269.4025,scattered clouds,280.0,9.0
139056,2014-11-20 10:00:00,13025.0,100.0,1030.0,269.256333333,few clouds,277.0,8.0
139057,2014-11-20 11:00:00,12999.0,100.0,1030.0,269.110666667,few clouds,278.0,9.0
139058,2014-11-20 12:00:00,13001.0,100.0,1031.0,269.356,few clouds,279.0,8.0
139059,2014-11-20 13:00:00,12933.0,100.0,1031.0,269.08,few clouds,280.0,9.0
139060,2014-11-20 14:00:00,12826.0,100.0,1031.0,269.195,few clouds,281.0,9.0
139061,2014-11-20 15:00:00,12793.0,100.0,1031.0,269.5485,few clouds,281.0,8.0
139062,2014-11-20 16:00:00,12698.0,100.0,1031.0,269.584,few clouds,282.0,8.0
139063,2014-11-20 17:00:00,12739.0,100.0,1031.0,269.858,few clouds,283.0,8.0
139064,2014-11-20 18:00:00,13383.0,100.0,1032.0,269.8955,few clouds,287.0,9.0
139065,2014-11-20 19:00:00,13997.0,100.0,1032.0,270.248333333,few clouds,286.0,8.0
139066,2014-11-20 20:00:00,13876.0,100.0,1032.0,270.364666667,few clouds,289.0,9.0
139067,2014-11-20 21:00:00,13695.0,100.0,1033.0,269.677,sky is clear,293.0,8.0
139068,2014-11-20 22:00:00,13425.0,100.0,1033.0,270.061333333,sky is clear,295.0,8.0
139069,2014-11-20 23:00:00,12946.0,100.0,1034.0,269.641666667,sky is clear,299.0,8.0
139070,2014-11-21 00:00:00,12168.0,100.0,1035.0,269.4445,sky is clear,299.0,8.0
139071,2014-11-19 01:00:00,11668.0,100.0,1034.0,266.448666667,few clouds,254.0,8.0
139072,2014-11-19 02:00:00,11225.0,100.0,1034.0,266.796333333,few clouds,251.0,8.0
139073,2014-11-19 03:00:00,10974.0,100.0,1033.0,267.2315,scattered clouds,245.0,8.0
139074,2014-11-19 04:00:00,10818.0,100.0,1034.0,267.55,scattered clouds,243.0,7.0
139075,2014-11-19 05:00:00,10808.0,100.0,1033.0,267.956,broken clouds,238.0,7.0
139076,2014-11-19 06:00:00,11025.0,100.0,1032.0,268.371,broken clouds,226.0,8.0
139077,2014-11-19 07:00:00,11706.0,100.0,1031.0,268.774,broken clouds,223.0,7.0
139078,2014-11-19 08:00:00,12744.0,100.0,1030.0,269.186,broken clouds,213.0,8.0
139079,2014-11-19 09:00:00,13146.0,100.0,1029.0,269.386,light snow,213.0,8.0
139080,2014-11-19 10:00:00,13196.0,100.0,1028.0,269.868666667,light snow,200.0,8.0
139081,2014-11-19 11:00:00,13080.0,100.0,1026.0,270.139333333,light snow,197.0,9.0
139082,2014-11-19 12:00:00,13068.0,100.0,1025.0,271.0435,snow,211.0,8.0
139083,2014-11-19 13:00:00,13111.0,100.0,1024.0,271.103,snow,202.0,9.0
139084,2014-11-19 14:00:00,13155.0,100.0,1023.0,271.796,snow,210.0,8.0
139085,2014-11-19 15:00:00,13314.0,100.0,1023.0,271.848,snow,235.0,9.0
139086,2014-11-19 16:00:00,13346.0,100.0,1021.0,272.754666667,snow,238.0,8.0
139087,2014-11-19 17:00:00,13384.0,100.0,1021.0,273.020333333,snow,257.0,8.0
139088,2014-11-19 18:00:00,13969.0,100.0,1022.0,272.241,snow,249.0,9.0
139089,2014-11-19 19:00:00,14310.0,100.0,1022.0,272.855,snow,277.0,9.0
139090,2014-11-19 20:00:00,14087.0,100.0,1023.0,272.424,snow,278.0,9.0
139091,2014-11-19 21:00:00,13855.0,100.0,1024.0,272.0985,snow,279.0,9.0
139092,2014-11-19 22:00:00,13503.0,100.0,1025.0,271.632333333,snow,280.0,10.0
139093,2014-11-19 23:00:00,12856.0,100.0,1026.0,271.271666667,snow,281.0,10.0
139094,2014-11-20 00:00:00,12089.0,100.0,1026.0,271.0495,snow,282.0,9.0
139095,2014-11-18 01:00:00,11859.0,100.0,1028.0,265.827333333,scattered clouds,277.0,10.0
139096,2014-11-18 02:00:00,11458.0,100.0,1028.0,265.396666667,scattered clouds,278.0,10.0
139097,2014-11-18 03:00:00,11205.0,100.0,1028.0,265.667,scattered clouds,279.0,10.0
139098,2014-11-18 04:00:00,11102.0,100.0,1029.0,265.002666667,scattered clouds,279.0,10.0
139099,2014-11-18 05:00:00,11115.0,100.0,1029.0,265.039333333,scattered clouds,280.0,10.0
139100,2014-11-18 06:00:00,11363.0,100.0,1029.0,265.402,scattered clouds,278.0,10.0
139101,2014-11-18 07:00:00,12098.0,100.0,1029.0,265.33,scattered clouds,280.0,10.0
139102,2014-11-18 08:00:00,13146.0,100.0,1029.0,265.584,scattered clouds,279.0,10.0
139103,2014-11-18 09:00:00,13527.0,100.0,1030.0,265.25,scattered clouds,278.0,10.0
139104,2014-11-18 10:00:00,13590.0,100.0,1030.0,265.7,scattered clouds,277.0,10.0
139105,2014-11-18 11:00:00,13621.0,100.0,1030.0,265.562,scattered clouds,277.0,10.0
139106,2014-11-18 12:00:00,13687.0,100.0,1031.0,265.2935,scattered clouds,276.0,10.0
139107,2014-11-18 13:00:00,13654.0,100.0,1031.0,265.199,few clouds,275.0,10.0
139108,2014-11-18 14:00:00,13615.0,100.0,1032.0,264.974,few clouds,274.0,9.0
139109,2014-11-18 15:00:00,13633.0,100.0,1032.0,265.406,few clouds,273.0,9.0
139110,2014-11-18 16:00:00,13537.0,100.0,1032.0,264.962,few clouds,272.0,9.0
139111,2014-11-18 17:00:00,13699.0,100.0,1032.0,265.175,few clouds,271.0,9.0
139112,2014-11-18 18:00:00,14299.0,100.0,1032.0,265.4815,few clouds,268.0,9.0
139113,2014-11-18 19:00:00,14653.0,100.0,1032.0,265.663333333,few clouds,267.0,8.0
139114,2014-11-18 20:00:00,14441.0,100.0,1032.0,265.938666667,few clouds,265.0,8.0
139115,2014-11-18 21:00:00,14204.0,100.0,1033.0,265.7445,few clouds,264.0,8.0
139116,2014-11-18 22:00:00,13848.0,100.0,1033.0,266.176333333,few clouds,261.0,8.0
139117,2014-11-18 23:00:00,13246.0,100.0,1033.0,266.138666667,few clouds,259.0,8.0
139118,2014-11-19 00:00:00,12418.0,100.0,1033.0,266.679,few clouds,256.0,8.0
139119,2014-11-17 01:00:00,10263.0,100.0,1029.0,273.159666667,light snow,233.0,6.0
139120,2014-11-17 02:00:00,10002.0,100.0,1028.0,272.330333333,light snow,247.0,6.0
139121,2014-11-17 03:00:00,9922.0,100.0,1028.0,271.26,light snow,246.0,6.0
139122,2014-11-17 04:00:00,9880.0,100.0,1028.0,270.511,few clouds,266.0,6.0
139123,2014-11-17 05:00:00,10080.0,100.0,1028.0,269.521,few clouds,270.0,6.0
139124,2014-11-17 06:00:00,10431.0,100.0,1027.0,268.714,scattered clouds,273.0,6.0
139125,2014-11-17 07:00:00,11302.0,100.0,1027.0,267.663,scattered clouds,278.0,6.0
139126,2014-11-17 08:00:00,12420.0,100.0,1027.0,266.795,scattered clouds,281.0,6.0
139127,2014-11-17 09:00:00,12958.0,100.0,1026.0,266.69,scattered clouds,284.0,6.0
139128,2014-11-17 10:00:00,13041.0,100.0,1026.0,265.567666667,scattered clouds,287.0,6.0
139129,2014-11-17 11:00:00,13071.0,100.0,1026.0,265.208333333,scattered clouds,290.0,7.0
139130,2014-11-17 12:00:00,13064.0,100.0,1026.0,265.769,scattered clouds,288.0,7.0
139131,2014-11-17 13:00:00,13125.0,100.0,1026.0,265.103,scattered clouds,293.0,7.0
139132,2014-11-17 14:00:00,13235.0,100.0,1026.0,265.357,scattered clouds,293.0,7.0
139133,2014-11-17 15:00:00,13399.0,100.0,1025.0,265.931,scattered clouds,285.0,7.0
139134,2014-11-17 16:00:00,13419.0,100.0,1026.0,266.078333333,few clouds,287.0,7.0
139135,2014-11-17 17:00:00,13548.0,100.0,1025.0,266.545666667,few clouds,282.0,8.0
139136,2014-11-17 18:00:00,14166.0,100.0,1026.0,266.0875,few clouds,284.0,8.0
139137,2014-11-17 19:00:00,14623.0,100.0,1025.0,266.863333333,few clouds,277.0,8.0
139138,2014-11-17 20:00:00,14507.0,100.0,1025.0,266.713666667,few clouds,277.0,9.0
139139,2014-11-17 21:00:00,14339.0,100.0,1026.0,266.6355,scattered clouds,277.0,9.0
139140,2014-11-17 22:00:00,14006.0,100.0,1026.0,266.462,scattered clouds,277.0,9.0
139141,2014-11-17 23:00:00,13429.0,100.0,1027.0,266.36,scattered clouds,277.0,10.0
139142,2014-11-18 00:00:00,12606.0,100.0,1027.0,265.765,scattered clouds,277.0,9.0
139143,2014-11-16 01:00:00,10153.0,100.0,1039.0,271.111,light snow,260.0,3.0
139144,2014-11-16 02:00:00,9749.0,100.0,1039.0,270.928,light snow,260.0,2.0
139145,2014-11-16 03:00:00,9497.0,100.0,1038.0,270.848,light snow,245.0,3.0
139146,2014-11-16 04:00:00,9322.0,100.0,1038.0,270.630666667,light snow,250.0,2.0
